exponent,min_runtime_old,min_runtime_new
2940,5.115999738336541e-05,4.8850000894162804e-05
2941,4.9959999159909785e-05,5.0030001148115844e-05
2942,5.093000072520226e-05,4.966000051354058e-05
2943,5.058999886387028e-05,5.062000127509236e-05
2944,5.152999801794067e-05,4.727000123239122e-05
2945,4.824999996344559e-05,4.8169997171498835e-05
2946,4.9179998313775286e-05,4.7789999371161684e-05
2947,5.306000093696639e-05,5.209099981584586e-05
2948,4.971000089426525e-05,4.774999979417771e-05
2949,4.8519999836571515e-05,4.907000038656406e-05
2950,4.9720001698005944e-05,4.836999869439751e-05
2951,4.9250000301981345e-05,4.935999822919257e-05
2952,5.027000224799849e-05,4.7690002247691154e-05
2953,4.88600016979035e-05,4.9059999582823366e-05
2954,4.966000051354058e-05,4.8400001105619594e-05
2955,4.9559999752091244e-05,4.94800005981233e-05
2956,5.050000254414044e-05,4.829000317840837e-05
2957,4.928000271320343e-05,4.9348996981279925e-05
2958,5.016000068280846e-05,4.9348996981279925e-05
2959,5.020000025979243e-05,5.0359998567728326e-05
2960,5.2579998737201095e-05,4.772000102093443e-05
2961,4.9059999582823366e-05,5.287000021780841e-05
2962,4.939999780617654e-05,4.7929999709594995e-05
2963,4.902000000583939e-05,4.911900032311678e-05
2964,5.002000034437515e-05,4.786000135936774e-05
2965,4.8709996917750686e-05,4.875000013271347e-05
2966,5.0270999054191634e-05,4.9409001803724095e-05
2967,5.0249997002538294e-05,5.0549999286886305e-05
2968,5.136999971000478e-05,4.876000093645416e-05
2969,4.968999928678386e-05,4.984999759471975e-05
2970,8.445999992545694e-05,4.9840000428957865e-05
2971,5.14899984409567e-05,5.107000106363557e-05
2972,5.129000055603683e-05,5.005999992135912e-05
2973,5.00899986946024e-05,5.011999746784568e-05
2974,5.112000144436024e-05,4.988000000594184e-05
2975,5.273999704513699e-05,5.2880001021549106e-05
2976,5.370000144466758e-05,5.000900273444131e-05
2977,5.162899833521806e-05,5.251000038697384e-05
2978,5.185999907553196e-05,4.6019998990232125e-05
2979,5.162000161362812e-05,5.206899732002057e-05
2980,5.3780000598635525e-05,5.269000030239113e-05
2981,5.3160001698415726e-05,5.332000000635162e-05
2982,4.9440001021139324e-05,5.3140000090934336e-05
2983,5.094000152894296e-05,5.0590002501849085e-05
2984,4.6040000597713515e-05,4.786000135936774e-05
2985,5.0829999963752925e-05,5.248999877949245e-05
2986,4.989000080968253e-05,4.890999844064936e-05
2987,4.988000000594184e-05,5.003999831387773e-05
2988,5.457000224851072e-05,5.218000296736136e-05
2989,5.2389998018043116e-05,5.339999916031957e-05
2990,5.281999983708374e-05,5.2290000894572586e-05
2991,5.207999856793322e-05,4.9419999413657933e-05
2992,5.471999975270592e-05,5.1679999160114676e-05
2993,5.233000047155656e-05,5.1959999836981297e-05
2994,2.8749000193784013e-05,2.7969999791821465e-05
2995,2.863999907276593e-05,2.8708996978821233e-05
2996,3.083999763475731e-05,2.8539998311316594e-05
2997,4.88600016979035e-05,4.912000076728873e-05
2998,5.177999992156401e-05,5.044000135967508e-05
2999,5.150899960426614e-05,5.1420000090729445e-05
3000,5.2549999963957816e-05,4.9799997213995084e-05
3001,5.0999999075429514e-05,5.129000055603683e-05
3002,5.1869999879272655e-05,5.059999966761097e-05
3003,5.1449998863972723e-05,5.152999801794067e-05
3004,5.263999992166646e-05,5.0570000894367695e-05
3005,5.1539998821681365e-05,5.154999962542206e-05
3006,5.235000207903795e-05,5.118999979458749e-05
3007,5.218000296736136e-05,5.2299998060334474e-05
3008,5.315000089467503e-05,4.904000161332078e-05
3009,5.002000034437515e-05,4.96199972985778e-05
3010,5.368900019675493e-05,5.135999890626408e-05
3011,5.0810998800443485e-05,5.2080002205912024e-05
3012,3.715999991982244e-05,4.99400011904072e-05
3013,5.759000123362057e-05,4.072999945492484e-05
3014,5.225000131758861e-05,5.762000000686385e-05
3015,5.0239999836776406e-05,5.13300001330208e-05
3016,3.086000288021751e-05,2.9390001145657152e-05
3017,2.9920000088168308e-05,3.0029998015379533e-05
3018,3.288999869255349e-05,3.192000076523982e-05
3019,5.537999822990969e-05,5.533000148716383e-05
3020,5.492999844136648e-05,4.8219997552223504e-05
3021,5.7270000979769975e-05,5.8050001825904474e-05
3022,5.555999814532697e-05,5.603099998552352e-05
3023,5.3499999921768904e-05,5.61399974685628e-05
3024,4.8080000851769e-05,5.050900290370919e-05
3025,4.5590000809170306e-05,5.4609998187515885e-05
3026,5.112999861012213e-05,5.13400009367615e-05
3027,5.2430001233005896e-05,4.251000063959509e-05
3028,3.4619999496499076e-05,5.2549999963957816e-05
3029,3.617000038502738e-05,3.572999776224606e-05
3030,5.008000152884051e-05,4.8210000386461616e-05
3031,4.938999700243585e-05,5.100999987917021e-05
3032,5.126999894855544e-05,4.844000068260357e-05
3033,5.7320001360494643e-05,4.91700011480134e-05
3034,3.6669000110123307e-05,5.292000059853308e-05
3035,4.893000004813075e-05,4.8080000851769e-05
3036,0.00016945999959716573,4.878999970969744e-05
3037,4.959099896950647e-05,5.421999958343804e-05
3038,5.0999999075429514e-05,5.041999975219369e-05
3039,5.332000000635162e-05,5.2120001782896e-05
3040,5.891000182600692e-05,5.593999958364293e-05
3041,5.7248998928116634e-05,5.711899939342402e-05
3042,5.8120000176131725e-05,5.059999966761097e-05
3043,5.053000131738372e-05,5.149999924469739e-05
3044,5.306999810272828e-05,5.3280000429367647e-05
3045,5.563000013353303e-05,5.067999882157892e-05
3046,5.00899986946024e-05,4.977000207873061e-05
3047,4.975100091542117e-05,4.968899884261191e-05
3048,4.998999793315306e-05,5.109999983687885e-05
3049,4.867999814450741e-05,5.6709999626036733e-05
3050,4.928999987896532e-05,5.188000068301335e-05
3051,5.33499987795949e-05,4.912000076728873e-05
3052,5.509000038728118e-05,5.602999954135157e-05
3053,4.934000025968999e-05,5.1119997806381434e-05
3054,5.3449999541044235e-05,5.162000161362812e-05
3055,5.8030000218423083e-05,5.4960000852588564e-05
3056,5.745000089518726e-05,5.471999975270592e-05
3057,5.059999966761097e-05,5.135999890626408e-05
3058,5.022000186727382e-05,4.898000042885542e-05
3059,4.937999983667396e-05,4.999999873689376e-05
3060,4.982999962521717e-05,4.8090001655509695e-05
3061,5.4910000471863896e-05,5.0129998271586373e-05
3062,6.127999949967489e-05,5.48999996681232e-05
3063,5.281999983708374e-05,5.7530000049155205e-05
3064,5.545000021811575e-05,5.5179996707011014e-05
3065,5.4019998060539365e-05,5.5669999710517004e-05
3066,5.583999882219359e-05,5.42800007679034e-05
3067,5.7410001318203285e-05,5.58299980184529e-05
3068,5.542000144487247e-05,4.886999886366539e-05
3069,5.650999810313806e-05,5.59899999643676e-05
3070,5.228000009083189e-05,5.509000038728118e-05
3071,5.1479997637216e-05,7.474000085494481e-05
3072,5.166000119061209e-05,4.6609999117208645e-05
3073,4.751999949803576e-05,4.7530000301776454e-05
3074,4.8379999498138204e-05,5.3710999054601416e-05
3075,5.284000144456513e-05,4.787000216310844e-05
3076,5.369999780668877e-05,4.884000009042211e-05
3077,5.615999907604419e-05,5.527000030269846e-05
3078,5.6349999795202166e-05,5.407999924500473e-05
3079,5.5649998103035614e-05,5.4820000514155254e-05
3080,5.7819997891783714e-05,5.4060001275502145e-05
3081,0.00010897999891312793,5.117099863127805e-05
3082,5.277000309433788e-05,6.287999713094905e-05
3083,5.638000220642425e-05,5.464000059873797e-05
3084,5.7819997891783714e-05,5.25800023751799e-05
3085,5.3170999308349565e-05,8.622899986221455e-05
3086,5.865099956281483e-05,5.677099761669524e-05
3087,5.506999877979979e-05,5.801999941468239e-05
3088,5.469000097946264e-05,5.4060001275502145e-05
3089,5.001000317861326e-05,5.717000021832064e-05
3090,5.297000097925775e-05,5.426999996416271e-05
3091,5.498999962583184e-05,5.4939999245107174e-05
3092,5.5739998060744256e-05,5.5219999921973795e-05
3093,5.0970000302186236e-05,4.985999839846045e-05
3094,5.1300001359777525e-05,5.471999975270592e-05
3095,5.4460000683320686e-05,5.5550000979565084e-05
3096,5.693099956260994e-05,5.319999763742089e-05
3097,5.486900045070797e-05,5.5360000260407105e-05
3098,5.4799998906673864e-05,5.4931002523517236e-05
3099,5.624000186799094e-05,5.5769996833987534e-05
3100,5.454999700305052e-05,5.430999954114668e-05
3101,5.270999827189371e-05,4.8449997848365456e-05
3102,5.0740000006044284e-05,5.1560000429162756e-05
3103,5.003999831387773e-05,5.174000034458004e-05
3104,5.143999806023203e-05,4.718000127468258e-05
3105,5.278000026009977e-05,4.8519999836571515e-05
3106,8.325000089826062e-05,0.00010135000047739595
3107,6.180999844218604e-05,6.91699970047921e-05
3108,4.985999839846045e-05,4.8400001105619594e-05
3109,4.889000047114678e-05,4.904999877908267e-05
3110,5.131999932928011e-05,4.864899892709218e-05
3111,4.94800005981233e-05,4.986999920220114e-05
3112,5.0669998017838225e-05,4.8969999625114724e-05
3113,5.0199996621813625e-05,4.988000000594184e-05
3114,5.6349999795202166e-05,5.45900002180133e-05
3115,5.6329998187720776e-05,5.518000034498982e-05
3116,5.7248998928116634e-05,5.150899960426614e-05
3117,5.526899985852651e-05,5.465099820867181e-05
3118,5.4279997129924595e-05,5.468000017572194e-05
3119,5.13300001330208e-05,5.204999979468994e-05
3120,6.01800020376686e-05,5.0740000006044284e-05
3121,4.996999996365048e-05,5.018999945605174e-05
3122,5.9419999161036685e-05,5.1560000429162756e-05
3123,5.469100142363459e-05,5.56800005142577e-05
3124,5.7388999266549945e-05,5.329999839887023e-05
3125,5.588999920291826e-05,5.248999877949245e-05
3126,5.221000174060464e-05,5.574999886448495e-05
3127,5.067999882157892e-05,5.1350001740502194e-05
3128,5.176000195206143e-05,4.911099676974118e-05
3129,4.903099761577323e-05,5.0219998229295015e-05
3130,5.729999975301325e-05,5.5050000810297206e-05
3131,5.7689001550897956e-05,5.709999823011458e-05
3132,5.805999899166636e-05,5.545099702430889e-05
3133,5.4349999118130654e-05,5.741999848396517e-05
3134,5.658000009134412e-05,5.796000186819583e-05
3135,5.778000195277855e-05,5.853999755345285e-05
3136,5.3210002079140395e-05,5.053999848314561e-05
3137,5.5759999668225646e-05,5.6639997637830675e-05
3138,5.221999890636653e-05,5.563999729929492e-05
3139,5.6519998906878754e-05,5.6189997849287465e-05
3140,5.7339999329997227e-05,5.539999983739108e-05
3141,5.6140001106541604e-05,5.6370001402683556e-05
3142,5.729999975301325e-05,5.751999924541451e-05
3143,5.772999793407507e-05,5.650999810313806e-05
3144,5.928000246058218e-05,5.535099990083836e-05
3145,5.058000169810839e-05,5.711999983759597e-05
3146,5.7440000091446564e-05,5.6560002121841535e-05
3147,5.7720000768313184e-05,5.754999801865779e-05
3148,5.70699994568713e-05,5.6230001064250246e-05
3149,5.7089997426373884e-05,5.6990000302903354e-05
3150,5.822999810334295e-05,5.711000267183408e-05
3151,5.813999814563431e-05,5.810000220662914e-05
3152,5.9419999161036685e-05,5.534999945666641e-05
3153,5.661999966832809e-05,5.650000093737617e-05
3154,5.711100311600603e-05,5.596999835688621e-05
3155,5.809000140288845e-05,5.736000093747862e-05
3156,5.8079996961168945e-05,5.712999700335786e-05
3157,5.757999679190107e-05,5.760999920312315e-05
3158,5.846000203746371e-05,5.711999983759597e-05
3159,5.7929999456973746e-05,5.822999810334295e-05
3160,5.891099863220006e-05,5.612899985862896e-05
3161,5.6680000852793455e-05,5.620900265057571e-05
3162,5.7600002037361264e-05,5.6020002375589684e-05
3163,5.700000110664405e-05,5.751999924541451e-05
3164,5.7830002333503217e-05,5.663000047206879e-05
3165,5.7369998103240505e-05,5.7649998780107126e-05
3166,5.894900095881894e-05,5.732899808208458e-05
3167,5.90109993936494e-05,5.841999882250093e-05
3168,6.315000064205378e-05,5.572899681283161e-05
3169,5.8730001910589635e-05,5.8549998357193545e-05
3170,5.647999932989478e-05,5.332000000635162e-05
3171,5.836000127601437e-05,5.672000042977743e-05
3172,6.0389997088350356e-05,5.856000279891305e-05
3173,4.228000034345314e-05,6.136999945738353e-05
3174,4.095999975106679e-05,4.032000288134441e-05
3175,3.5209999623475596e-05,3.517000004649162e-05
3176,3.589100015233271e-05,3.3991000236710533e-05
3177,3.215000106138177e-05,3.487100184429437e-05
3178,3.528999877744354e-05,4.282000008970499e-05
3179,3.36499979312066e-05,4.317999992053956e-05
3180,3.327000013086945e-05,3.197000114596449e-05
3181,3.157000173814595e-05,3.3180000173160806e-05
3182,3.195099998265505e-05,3.1200001103570685e-05
3183,3.170000127283856e-05,3.179099803674035e-05
3184,3.44199979736004e-05,3.090999962296337e-05
3185,3.214000025764108e-05,3.223000021534972e-05
3186,3.1460000172955915e-05,3.152999852318317e-05
3187,3.138000101898797e-05,3.1269999453797936e-05
3188,3.208999987691641e-05,3.182000000379048e-05
3189,3.149999974993989e-05,3.1319999834522605e-05
3190,3.182000000379048e-05,3.092999759246595e-05
3191,3.161999848089181e-05,3.1670002499595284e-05
3192,3.2429998100269586e-05,3.031000233022496e-05
3193,3.2619998819427565e-05,3.124000068055466e-05
3194,3.238999852328561e-05,3.097999797319062e-05
3195,3.167999966535717e-05,3.1839997973293066e-05
3196,3.227999695809558e-05,3.1319999834522605e-05
3197,3.1859999580774456e-05,3.204999666195363e-05
3198,3.2710002415115014e-05,3.129000106127933e-05
3199,5.5900000006658956e-05,3.2330000976799056e-05
3200,5.715999941457994e-05,5.315000089467503e-05
3201,5.4200001613935456e-05,5.415000123321079e-05
3202,5.504899672814645e-05,5.371999941417016e-05
3203,5.471999975270592e-05,5.492000127560459e-05
3204,5.577999763772823e-05,5.3190000471659005e-05
3205,5.426999996416271e-05,5.433000114862807e-05
3206,3.284999911556952e-05,5.385999975260347e-05
3207,3.096000000368804e-05,3.108999953838065e-05
3208,3.166000169585459e-05,2.9790000553475693e-05
3209,3.1980001949705184e-05,3.201999788871035e-05
3210,3.2588999602012336e-05,3.185100285918452e-05
3211,3.260000084992498e-05,3.257999924244359e-05
3212,5.727999814553186e-05,5.275999865261838e-05
3213,5.613000030280091e-05,5.643999975291081e-05
3214,5.616999987978488e-05,5.5360000260407105e-05
3215,5.5879998399177566e-05,5.584999962593429e-05
3216,5.717000021832064e-05,5.4340001952368766e-05
3217,5.539999983739108e-05,5.561000216403045e-05
3218,5.647999932989478e-05,5.463000343297608e-05
3219,5.559000055654906e-05,5.5619999329792336e-05
3220,5.664999844157137e-05,5.488000169862062e-05
3221,5.604000034509227e-05,5.604000034509227e-05
3222,5.727999814553186e-05,5.579999924520962e-05
3223,5.6820001191226766e-05,5.6779997976263985e-05
3224,5.7999997807201e-05,5.415000123321079e-05
3225,5.545000021811575e-05,5.565000174101442e-05
3226,5.678999878000468e-05,5.5859996791696176e-05
3227,5.701999907614663e-05,5.6870001571951434e-05
3228,5.759000123362057e-05,5.5668999266345054e-05
3229,5.658000009134412e-05,5.6730001233518124e-05
3230,5.773999873781577e-05,5.6259999837493524e-05
3231,5.7339999329997227e-05,5.740000051446259e-05
3232,5.8228997659171e-05,5.4650001402478665e-05
3233,5.589000284089707e-05,5.569999848376028e-05
3234,5.666000288329087e-05,5.546999818761833e-05
3235,5.6379998568445444e-05,5.6519998906878754e-05
3236,5.7580000429879874e-05,5.523000072571449e-05
3237,5.658000009134412e-05,5.6491000577807426e-05
3238,5.723999856854789e-05,5.62899986107368e-05
3239,5.694000356015749e-05,5.702000271412544e-05
3240,5.795000106445514e-05,5.515000157174654e-05
3241,5.6140001106541604e-05,5.615100235445425e-05
3242,5.714999861083925e-05,5.5780001275707036e-05
3243,5.701999907614663e-05,5.709000106435269e-05
3244,5.806999979540706e-05,5.632000102195889e-05
3245,5.763999797636643e-05,5.819999933009967e-05
3246,5.8829999034060165e-05,5.728000178351067e-05
3247,5.787999907624908e-05,5.799000064143911e-05
3248,5.8829999034060165e-05,5.4390002333093435e-05
3249,5.6351000239374116e-05,5.655099812429398e-05
3250,5.7339999329997227e-05,5.5810000048950315e-05
3251,5.695000072591938e-05,5.697999949916266e-05
3252,5.794999742647633e-05,5.610000152955763e-05
3253,5.7369998103240505e-05,5.8829999034060165e-05
3254,5.836999844177626e-05,5.697999949916266e-05
3255,5.762000000686385e-05,5.808000059914775e-05
3256,5.839999721501954e-05,5.511999916052446e-05
3257,5.617999704554677e-05,5.6329998187720776e-05
3258,5.759999839938246e-05,5.7010001910384744e-05
3259,5.784000313724391e-05,5.777999831479974e-05
3260,5.897000301047228e-05,5.729999975301325e-05
3261,5.8169000112684444e-05,5.847899956279434e-05
3262,5.931999839958735e-05,5.7809000281849876e-05
3263,5.878999945707619e-05,5.8850000641541556e-05
3264,5.982999937259592e-05,5.53599966224283e-05
3265,5.6280001444974914e-05,5.650000093737617e-05
3266,5.7550001656636596e-05,5.622999742627144e-05
3267,5.720999979530461e-05,5.73799989069812e-05
3268,5.823000174132176e-05,5.592000161414035e-05
3269,5.654900087392889e-05,5.579000207944773e-05
3270,5.790000068373047e-05,5.592000161414035e-05
3271,5.7460001698927954e-05,5.771999713033438e-05
3272,5.8270998124498874e-05,5.572999725700356e-05
3273,5.658000009134412e-05,5.6610002502566203e-05
3274,5.799000064143911e-05,5.681000038748607e-05
3275,5.782999869552441e-05,5.805999899166636e-05
3276,5.89400005992502e-05,5.717000021832064e-05
3277,5.8289999287808314e-05,5.83099972573109e-05
3278,5.919999966863543e-05,5.756000246037729e-05
3279,5.844000042998232e-05,5.853100083186291e-05
3280,5.8171001001028344e-05,5.605100159300491e-05
3281,5.6820001191226766e-05,5.706000229110941e-05
3282,5.688000237569213e-05,5.641000097966753e-05
3283,5.747099930886179e-05,5.749999763793312e-05
3284,5.836000127601437e-05,5.624000186799094e-05
3285,5.716899977414869e-05,5.729999975301325e-05
3286,5.837099888594821e-05,5.726000017602928e-05
3287,5.822999810334295e-05,5.83200016990304e-05
3288,6.003999806125648e-05,5.733000216423534e-05
3289,5.8359997638035566e-05,5.84699992032256e-05
3290,5.959899863228202e-05,5.714000144507736e-05
3291,5.921999763813801e-05,5.897000301047228e-05
3292,5.9751000662799925e-05,5.7769997511059046e-05
3293,5.859999873791821e-05,5.8550998801365495e-05
3294,5.963999865343794e-05,5.822999810334295e-05
3295,5.931000123382546e-05,5.92399992456194e-05
3296,4.1420000343350694e-05,3.935999848181382e-05
3297,3.96310024370905e-05,3.958999877795577e-05
3298,3.7169000279391184e-05,3.956000000471249e-05
3299,3.9760001527611166e-05,3.7140001950319856e-05
3300,6.167999890749343e-05,5.607999992207624e-05
3301,6.0760001360904425e-05,6.058000144548714e-05
3302,6.186000246088952e-05,5.999000131851062e-05
3303,6.183000004966743e-05,6.153999856906012e-05
3304,5.797099947812967e-05,5.9891001001233235e-05
3305,5.872899782843888e-05,5.867100117029622e-05
